UniqueCount	AmbigCount
1793	0
2968	0
7798	0
1207	0
4573	0
20611	0
1467	0
1518	0
2273	0
1290	0
8850	0
6748	0
2669	0
749	0
2711	0
7462	0
1102	37965
1046	0
7672	0
3488	0
1760	0
2319	0
9486	0
1830	0
6284	0
1573	0
5120	0
445	0
1863	0
4971	0
6598	0
7979	0
2373	0
2255	0
62	0
14	0
3110	0
1703	24460
10	0
2645	0
3762	0
755	0
1373	0
179	0
1722	0
3566	3
217	0
235	0
3594	0
38248	0
1355	0
2179	0
1093	0
2729	0
4777	0
2392	0
5200	0
2762	0
6188	0
3142	0
1758	0
1926	0
1897	0
1627	0
212	0
2289	0
3957	0
1628	0
1767	0
763	0
1316	0
1207	0
2497	0
1224	0
2385	0
11939	0
4450	0
2383	0
1197	0
2500	0
2268	0
24584	0
1006	0
6	0
1480	0
1953	0
2803	0
1719	0
582	0
669	0
3219	0
6702	0
647	0
24	142
16183	4
2202	0
1792	0
1752	0
2005	0
3403	0
7063	0
1129	0
1816	0
971	0
46784	0
224	0
4442	0
1304	0
2990	0
3080	0
2458	0
584	0
1633	0
1412	0
11	0
1260	0
209	0
1262	0
2591	0
4308	0
2194	0
2226	0
1291	0
2651	0
868	0
2389	0
831	0
545	0
921	0
15983	0
6563	0
1376	0
1683	0
2175	0
2398	0
869	0
1339	0
1248	0
578	0
2225	0
10527	0
6430	0
5699	0
4744	0
4542	0
4379	44421
2130	1
1841	0
3503	0
2235	0
2684	0
3632	0
1144	0
3588	0
4387	2412
27	0
13470	8836
7286	0
859	0
1157	0
5355	0
3523	0
1050	0
1423	0
2812	0
862	0
404	0
856	0
3590	0
1293	0
3201	0
3912	0
34	0
12078	0
1023	0
2	4046
2052	0
2874	0
2531	0
306	0
2471	0
1719	0
4047	0
1533	0
1182	0
4027	0
6210	0
14244	141
903	0
418	0
2870	0
3372	0
2243	0
886	0
1407	0
1808	0
48	0
1270	0
12556	0
3027	4327
1123	0
1330	0
2713	0
4391	0
2849	0
1477	0
9254	0
485	0
6375	0
1529	0
2739	0
3097	0
275	0
2230	0
3032	0
1399	0
2343	0
1811	0
2698	0
1357	0
2185	0
3919	0
1977	0
4213	0
5639	5
1670	0
1947	0
3367	0
1389	0
8126	0
1296	0
1765	0
1735	0
1137	0
1887	0
1852	0
5483	0
1088	0
962	0
744	0
5216	0
1627	0
6254	0
1324	0
1366	0
2891	0
294	0
598	0
1917	0
5950	0
794	0
2663	0
3400	0
1051	0
1696	0
2478	0
3344	0
4372	0
2079	0
1830	0
644	0
8377	0
4251	0
1079	0
1135	0
1741	0
8433	0
4145	0
31658	0
22456	0
81356	0
1123	566
157	566
1934	0
5889	0
1480	2
13488	127
1910	0
819	0
967	0
1749	0
1981	0
1504	0
1863	2603
1076	2603
1983	0
1597	0
1542	0
3452	0
3718	0
1215	0
334	0
2406	0
4011	0
304	0
1279	0
733	0
1109	0
1018	0
3398	0
1671	0
925	0
0	25
3598	0
1638	0
29713	0
5915	0
900	0
2838	0
7218	595586
1960	0
1439	0
2233	0
1488	0
1660	0
3630	0
5716	0
3275	0
2681	0
32	0
129	0
71	0
1109	0
606	0
2887	0
31	0
2533	0
2606	0
144	1589
456	1589
1587	0
3306	25028
6830	0
2340	0
3033	0
2031	0
1178	0
4805	0
0	6
1832	0
4171	0
2122	0
2744	0
9245	0
3891	0
4001	0
120	0
2223	0
2385	0
1672	0
1554	0
15632	0
2593	0
4025	0
2340	0
3811	0
1369	0
4116	0
1375	0
12884	20094
3727	0
1131	0
1458	0
1851	0
3104	0
0	407761
6484	0
1649	0
1502	0
1251	0
2542	0
2178	0
46	0
33849	1475
1757	0
2383	0
6896	0
18851	0
61	0
931	0
121	0
1603	0
1535	0
2642	9331
914	0
1474	0
50	405063
61	364014
0	100212
0	22
6007	0
6	0
0	24
11265	0
2492	0
1697	0
11291	0
2213	0
6452	0
903	0
15701	0
1538	0
6835	0
5229	0
1927	0
1077	0
6135	0
1233	0
1569	0
2188	0
1632	0
2104	0
1907	0
7700	0
989	0
4141	0
3915	0
3002	0
1157	0
4275	0
1683	0
2547	0
2090	0
2817	0
504	0
94	0
1422	0
245	0
835	325
3152	0
2222	0
213	0
487	0
5	5364
0	2060
3	57462
0	0
7	0
0	0
8	0
8	0
1	0
0	1
0	1
1	1
0	0
0	0
0	0
0	0
0	7
0	8
15	13
8	13
2	0
0	0
0	0
49	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
6	0
0	0
4	0
